url,book_title,genre,universal_product_code,product_type,base_price,taxed_price,tax,stock_count,reviews,star_rating
https://books.toscrape.com/catalogue/the-nameless-city-the-nameless-city-1_940/index.html,The Nameless City (The Nameless City #1),sequential art,7d385d34d12e60ff,books,38.16,38.16,0.0,16,0,4
https://books.toscrape.com/catalogue/rat-queens-vol-3-demons-rat-queens-collected-editions-11-15_921/index.html,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",sequential art,c82a3e358c773c73,books,50.4,50.4,0.0,16,0,3
https://books.toscrape.com/catalogue/reskilling-america-learning-to-labor-in-the-twenty-first-century_922/index.html,Reskilling America: Learning to Labor in the Twenty-First Century,nonfiction,d7310206583a54b6,books,19.83,19.83,0.0,16,0,2
https://books.toscrape.com/catalogue/saga-volume-5-saga-collected-editions-5_923/index.html,"Saga, Volume 5 (Saga (Collected Editions) #5)",sequential art,53a3d11bb568cc8b,books,51.04,51.04,0.0,16,0,2
https://books.toscrape.com/catalogue/saga-volume-6-saga-collected-editions-6_924/index.html,"Saga, Volume 6 (Saga (Collected Editions) #6)",fantasy,c849f0b2f5d6a742,books,25.02,25.02,0.0,16,0,3
https://books.toscrape.com/catalogue/security_925/index.html,Security,horror,6f78a0d744c35456,books,39.25,39.25,0.0,16,0,2
https://books.toscrape.com/catalogue/soul-reader_926/index.html,Soul Reader,default,e6af5bf1163c1151,books,39.58,39.58,0.0,16,0,2
https://books.toscrape.com/catalogue/spark-joy-an-illustrated-master-class-on-the-art-of-organizing-and-tidying-up_927/index.html,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,nonfiction,87b0615b6e1f4d7b,books,41.83,41.83,0.0,16,0,4
https://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,Reasons to Stay Alive,nonfiction,c8f7f0cb1abb9cac,books,26.41,26.41,0.0,17,0,2
https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,spirituality,7d6d2a6c0276f81b,books,32.24,32.24,0.0,16,0,5
https://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html,"Pop Gun War, Volume 1: Gift",sequential art,e80f8e518b300dfe,books,18.97,18.97,0.0,16,0,1
https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",health,43c6a960757cf559,books,49.05,49.05,0.0,16,0,3
https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,Princess Between Worlds (Wide-Awake Princess #5),fantasy,0e691eda369f4e09,books,13.34,13.34,0.0,16,0,5
https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html,The Death of Humanity: and the Case for Life,philosophy,bd261725b99f5983,books,58.11,58.11,0.0,16,0,4
https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),add a comment,228f74b74f3a08ae,books,53.9,53.9,0.0,16,0,2
https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",default,8c9e6bf2467d740d,books,20.59,20.59,0.0,16,0,5
https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,"Layered: Baking, Building, and Styling Spectacular Cakes",food and drink,7b75cc7f223791f4,books,40.11,40.11,0.0,16,0,1
https://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html,"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",sequential art,460089f796fb3f82,books,46.91,46.91,0.0,16,0,2
https://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",sequential art,b6ee99bcf06fc91f,books,45.61,45.61,0.0,16,0,3
https://books.toscrape.com/catalogue/join_902/index.html,Join,science fiction,18ad3ed896c7ce05,books,35.67,35.67,0.0,16,0,5
https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",food and drink,72f9d5be3472d34e,books,14.02,14.02,0.0,16,0,4
https://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),sequential art,57e5a4d515c8ce44,books,19.92,19.92,0.0,16,0,2
https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,Masks and Shadows,fantasy,fa9610a50a1bf149,books,56.4,56.4,0.0,16,0,2
https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,My Paris Kitchen: Recipes and Stories,food and drink,784bc2279baa878d,books,33.37,33.37,0.0,16,0,2
https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,Obsidian (Lux #1),young adult,3c346ab1e76ae1f6,books,14.86,14.86,0.0,16,0,2
https://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html,orange: The Complete Collection 1 (orange: The Complete Collection #1),sequential art,11809b1d323b3057,books,48.41,48.41,0.0,16,0,1
https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,On a Midnight Clear,add a comment,b757c0c361e689ce,books,14.07,14.07,0.0,16,0,3
https://books.toscrape.com/catalogue/avatar-the-last-airbender-smoke-and-shadow-part-3-smoke-and-shadow-3_881/index.html,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",fantasy,6d5300b2d8f37e07,books,28.09,28.09,0.0,16,0,2
https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,Online Marketing for Busy Authors: A Step-By-Step Guide,self help,9ffa38d3b832433a,books,46.35,46.35,0.0,16,0,1
https://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,"Bitch Planet, Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions))",sequential art,bdf415fd484ea8a7,books,37.92,37.92,0.0,16,0,2
https://books.toscrape.com/catalogue/burning_884/index.html,Burning,young adult,5ceb951f629700a2,books,28.81,28.81,0.0,16,0,3
https://books.toscrape.com/catalogue/call-the-nurse-true-stories-of-a-country-nurse-on-a-scottish-isle_885/index.html,Call the Nurse: True Stories of a Country Nurse on a Scottish Isle,nonfiction,bee3672891cca906,books,29.14,29.14,0.0,16,0,5
https://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html,In the Country We Love: My Family Divided,nonfiction,b136b1b180ca753a,books,22.0,22.0,0.0,16,0,4
https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,"Codename Baboushka, Volume 1: The Conclave of Death",sequential art,8754c83ab2a7ae71,books,36.72,36.72,0.0,16,0,4
https://books.toscrape.com/catalogue/crown-of-midnight-throne-of-glass-2_888/index.html,Crown of Midnight (Throne of Glass #2),fantasy,7267864328ae8b9d,books,43.29,43.29,0.0,16,0,3
https://books.toscrape.com/catalogue/camp-midnight_886/index.html,Camp Midnight,sequential art,7b599c8bfcdd8d30,books,17.08,17.08,0.0,16,0,4
https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,Danganronpa Volume 1,sequential art,09b6cc87e62c2c58,books,51.99,51.99,0.0,16,0,4
https://books.toscrape.com/catalogue/dont-be-a-jerk-and-other-practical-advice-from-dogen-japans-greatest-zen-master_890/index.html,"Don't Be a Jerk: And Other Practical Advice from Dogen, Japan's Greatest Zen Master",religion,fce19f9b4a943f22,books,37.97,37.97,0.0,16,0,2
https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,Fifty Shades Darker (Fifty Shades #2),romance,7add3f8e49ec0826,books,21.96,21.96,0.0,16,0,1
https://books.toscrape.com/catalogue/everydata-the-misinformation-hidden-in-the-little-data-you-consume-every-day_891/index.html,Everydata: The Misinformation Hidden in the Little Data You Consume Every Day,nonfiction,311c0dd0e354a33e,books,54.35,54.35,0.0,16,0,2
https://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",sequential art,0fa6dceead7ce47a,books,13.61,13.61,0.0,16,0,5
https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,First and First (Five Boroughs #3),romance,9e28048cea8d41f7,books,15.97,15.97,0.0,16,0,4
https://books.toscrape.com/catalogue/bossypants_883/index.html,Bossypants,default,74baabfc8fd84b38,books,49.46,49.46,0.0,16,0,2
https://books.toscrape.com/catalogue/forever-and-forever-the-courtship-of-henry-longfellow-and-fanny-appleton_894/index.html,Forever and Forever: The Courtship of Henry Longfellow and Fanny Appleton,historical fiction,9beb96a2300109d7,books,29.69,29.69,0.0,16,0,3
https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,Her Backup Boyfriend (The Sorensen Family #1),romance,2a97cffe61c3c4c7,books,33.97,33.97,0.0,16,0,1
https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,"Giant Days, Vol. 2 (Giant Days #5-8)",sequential art,f2df3bb043a8abb0,books,22.11,22.11,0.0,16,0,2
https://books.toscrape.com/catalogue/the-stranger_861/index.html,The Stranger,philosophy,f5a92cff83897d48,books,17.44,17.44,0.0,15,0,4
https://books.toscrape.com/catalogue/the-electric-pencil-drawings-from-inside-state-hospital-no-3_933/index.html,The Electric Pencil: Drawings from Inside State Hospital No. 3,nonfiction,a30b270e25489e5c,books,56.06,56.06,0.0,16,0,1
https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,The Wedding Dress,romance,623e1a180426039b,books,24.12,24.12,0.0,15,0,1
https://books.toscrape.com/catalogue/the-vacationers_863/index.html,The Vacationers,fiction,fd3a622648667296,books,42.15,42.15,0.0,15,0,4
https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,childrens,37c0cb19713d8dda,books,58.08,58.08,0.0,15,0,4
https://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html,"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",sequential art,889139b8e9c4cb36,books,15.44,15.44,0.0,16,0,4
https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,Thirteen Reasons Why,default,bc2a85fd35fdc7bd,books,52.72,52.72,0.0,15,0,1
https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,The Third Wave: An Entrepreneur’s Vision of the Future,business,3bebf34ee9330cbd,books,12.61,12.61,0.0,15,0,5
https://books.toscrape.com/catalogue/throne-of-glass-throne-of-glass-1_868/index.html,Throne of Glass (Throne of Glass #1),fantasy,590a9cccf7db9f7d,books,35.07,35.07,0.0,15,0,3
https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,Tracing Numbers on a Train,default,d7d6d50c1e3d0b81,books,41.6,41.6,0.0,15,0,3
https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,Tuesday Nights in 1980,fiction,b8736690cf263a3c,books,21.04,21.04,0.0,15,0,2
https://books.toscrape.com/catalogue/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",science fiction,9270575728a13a61,books,43.3,43.3,0.0,15,0,4
https://books.toscrape.com/catalogue/a-court-of-thorns-and-roses-a-court-of-thorns-and-roses-1_874/index.html,A Court of Thorns and Roses (A Court of Thorns and Roses #1),fantasy,01d2001ac1e6f8a3,books,52.37,52.37,0.0,16,0,1
https://books.toscrape.com/catalogue/you-are-what-you-love-the-spiritual-power-of-habit_872/index.html,You Are What You Love: The Spiritual Power of Habit,religion,796c87ddbbaaf8c5,books,21.87,21.87,0.0,15,0,4
https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,(Un)Qualified: How God Uses Broken People to Do Big Things,christian,e4ac92d89b946781,books,54.0,54.0,0.0,16,0,5
https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",default,8a380641491d43ed,books,56.76,56.76,0.0,16,0,5
https://books.toscrape.com/catalogue/a-murder-in-time_877/index.html,A Murder in Time,mystery,f733e8c19d40ec2e,books,16.64,16.64,0.0,16,0,1
https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,A World of Flavor: Your Gluten Free Passport,default,70ed59f194b3c556,books,42.95,42.95,0.0,16,0,1
https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,history,de3f25248ba0789f,books,59.64,59.64,0.0,15,0,1
https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,I am a Hero Omnibus Volume 1,sequential art,1c89ae5bb804e4de,books,54.63,54.63,0.0,16,0,3
https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,How to Be Miserable: 40 Strategies You Already Use,self help,a6f99b9e687f9d46,books,46.03,46.03,0.0,16,0,1
https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",sequential art,8d4eefad7a2b3915,books,29.17,29.17,0.0,16,0,2
https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",history,7392c0032f92d816,books,36.28,36.28,0.0,16,0,2
